# GeoNames 一级行政区（admin1）参考表
# 来源: https://download.geonames.org/export/dump/admin1CodesASCII.txt（配合 countryInfo.txt 做 ISO2→ISO3 映射）
# 许可: Creative Commons Attribution 4.0 (CC BY 4.0)
# 署名: GeoNames, https://www.geonames.org/
# 生成: python scripts/fetch_geonames_admin1.py    —— 请勿手工编辑
#
# 每行 5 列，制表符分隔: iso3	geonames_code	name	asciiname	geonameid
# geonames_code 形如 KE.01；geonameid 全局唯一，实体 id 以它为准
# 未匹配到 UN M49 国家表而跳过的 ISO2: XK=7
FIN	FI.04	Satakunta	Satakunta	831041
FIN	FI.09	South Karelia	South Karelia	830699
FIN	FI.14	South Ostrobothnia	South Ostrobothnia	830682
FIN	FI.10	South Savo	South Savo	830695
FIN	FI.02	Southwest Finland	Southwest Finland	830708
FIN	FI.01	Uusimaa	Uusimaa	830709
FJI	FJ.01	Central	Central	2205272
FJI	FJ.02	Eastern	Eastern	4036647
FJI	FJ.03	Northern	Northern	2199295
FJI	FJ.04	Rotuma	Rotuma	6324593
FJI	FJ.05	Western	Western	2194371
FRA	FR.84	Auvergne-Rhône-Alpes	Auvergne-Rhone-Alpes	11071625
FRA	FR.27	Bourgogne-Franche-Comté	Bourgogne-Franche-Comte	11071619
FRA	FR.53	Brittany	Brittany	3030293
FRA	FR.24	Centre-Val de Loire	Centre-Val de Loire	3027939
FRA	FR.94	Corsica	Corsica	3023519
FRA	FR.44	Grand Est	Grand Est	11071622
FRA	FR.32	Hauts-de-France	Hauts-de-France	11071624
FRA	FR.75	New Aquitaine	New Aquitaine	11071620
FRA	FR.28	Normandy	Normandy	11071621
FRA	FR.76	Occitanie	Occitanie	11071623
FRA	FR.52	Pays de la Loire	Pays de la Loire	2988289
FRA	FR.93	Provence-Alpes-Côte d'Azur	Provence-Alpes-Cote d'Azur	2985244
FRA	FR.11	Île-de-France	Ile-de-France	3012874
FRO	FO.OS	Eysturoy	Eysturoy	2622387
FRO	FO.NO	Norðoyar	Nordoyar	2616145
FRO	FO.SA	Sandoy	Sandoy	2614219
FRO	FO.ST	Streymoy	Streymoy	2612225
FRO	FO.SU	Suðuroy	Suduroy	2612137
FRO	FO.VG	Vágar	Vagar	2610816
FSM	FM.03	Chuuk	Chuuk	2082282
FSM	FM.01	Kosrae	Kosrae	2082036
FSM	FM.02	Pohnpei State	Pohnpei State	2081550
FSM	FM.04	Yap State	Yap State	2081175
GAB	GA.01	Estuaire	Estuaire	2400682
GAB	GA.02	Haut-Ogooué	Haut-Ogooue	2400454
GAB	GA.03	Moyen-Ogooué	Moyen-Ogooue	2397842
GAB	GA.04	Ngouni	Ngouni	2397466
GAB	GA.05	Nyanga	Nyanga	2397141
GAB	GA.06	Ogooué-Ivindo	Ogooue-Ivindo	2396926
GAB	GA.07	Ogooué-Lolo	Ogooue-Lolo	2396925
GAB	GA.08	Ogooué-Maritime	Ogooue-Maritime	2396924
GAB	GA.09	Woleu-Ntem	Woleu-Ntem	2396076
GBR	GB.ENG	England	England	6269131
GBR	GB.NIR	Northern Ireland	Northern Ireland	2641364
GBR	GB.SCT	Scotland	Scotland	2638360
GBR	GB.WLS	Wales	Wales	2634895
GEO	GE.02	Abkhazia	Abkhazia	6643410
GEO	GE.04	Adjara	Adjara	615929
GEO	GE.65	Guria	Guria	865538
GEO	GE.66	Imereti	Imereti	865539
GEO	GE.67	Kakheti	Kakheti	865537
GEO	GE.68	Kvemo Kartli	Kvemo Kartli	865536
GEO	GE.69	Mtskheta-Mtianeti	Mtskheta-Mtianeti	865541
GEO	GE.70	Racha-Lechkhumi and Kvemo Svaneti	Racha-Lechkhumi and Kvemo Svaneti	865542
GEO	GE.71	Samegrelo and Zemo Svaneti	Samegrelo and Zemo Svaneti	865543
GEO	GE.72	Samtskhe-Javakheti	Samtskhe-Javakheti	865544
GEO	GE.73	Shida Kartli	Shida Kartli	865540
GEO	GE.51	Tbilisi	Tbilisi	611716
GGY	GG.8989934	Alderney	Alderney	8989934
GGY	GG.6417229	Castel	Castel	6417229
GGY	GG.6417223	Forest	Forest	6417223
GGY	GG.6417226	Saint Andrew	Saint Andrew	6417226
GGY	GG.6417215	Saint Saviour	Saint Saviour	6417215
GGY	GG.6417224	St Martin	St Martin	6417224
GGY	GG.6417228	St Peter Port	St Peter Port	6417228
GGY	GG.6417213	St Pierre du Bois	St Pierre du Bois	6417213
GGY	GG.6417233	St Sampson	St Sampson	6417233
GGY	GG.6417214	Torteval	Torteval	6417214
GGY	GG.6417230	Vale	Vale	6417230
GHA	GH.12	Ahafo	Ahafo	12105072
GHA	GH.02	Ashanti	Ashanti	2304116
GHA	GH.13	Bono	Bono	12105069
GHA	GH.14	Bono East	Bono East	12105073
GHA	GH.04	Central	Central	2302353
GHA	GH.05	Eastern	Eastern	2301360
GHA	GH.01	Greater Accra	Greater Accra	2300569
GHA	GH.15	North East	North East	12105071
GHA	GH.06	Northern	Northern	2297169
GHA	GH.16	Oti	Oti	12105070
GHA	GH.17	Savannah	Savannah	12105074
GHA	GH.10	Upper East	Upper East	2294291
GHA	GH.11	Upper West	Upper West	2294286
GHA	GH.08	Volta	Volta	2294234
GHA	GH.09	Western	Western	2294076
GHA	GH.18	Western North	Western North	12105075
GIN	GN.B	Boké Region	Boke Region	8335085
GIN	GN.04	Conakry	Conakry	2422464
GIN	GN.F	Faranah	Faranah	8335086
GIN	GN.K	Kankan Region	Kankan Region	8335087
GIN	GN.D	Kindia	Kindia	8335088
GIN	GN.L	Labé Region	Labe Region	8335089
GIN	GN.M	Mamou Region	Mamou Region	8335090
GIN	GN.N	Nzérékoré Region	Nzerekore Region	8335091
GLP	GP.GP	Guadeloupe	Guadeloupe	6690363
GMB	GM.01	Banjul	Banjul	2413875
GMB	GM.03	Central River	Central River	2412707
GMB	GM.02	Lower River	Lower River	2412716
GMB	GM.07	North Bank	North Bank	2412353
GMB	GM.04	Upper River	Upper River	2411711
GMB	GM.05	Western	Western	2411683
GNB	GW.01	Bafatá	Bafata	2375255
GNB	GW.12	Biombo	Biombo	2374820
GNB	GW.11	Bissau	Bissau	2374776
GNB	GW.05	Bolama	Bolama	2374689
GNB	GW.06	Cacheu	Cacheu	2374312
GNB	GW.10	Gabú	Gabu	2372533
GNB	GW.04	Oio	Oio	2371071
GNB	GW.02	Quinara	Quinara	2370360
GNB	GW.07	Tombali	Tombali	2368955
GNQ	GQ.03	Annobon	Annobon	2310307
GNQ	GQ.04	Bioko Norte	Bioko Norte	2566978
GNQ	GQ.05	Bioko Sur	Bioko Sur	2566979
GNQ	GQ.06	Centro Sur	Centro Sur	2566980
GNQ	GQ.10	Djibloho	Djibloho	12168385
GNQ	GQ.07	Kié-Ntem	Kie-Ntem	2566981
GNQ	GQ.08	Litoral	Litoral	2566982
GNQ	GQ.09	Wele-Nzas	Wele-Nzas	2566983
GRC	GR.ESYE31	Attica	Attica	6692632
GRC	GR.ESYE24	Central Greece	Central Greece	6697800
GRC	GR.ESYE12	Central Macedonia	Central Macedonia	6697801
GRC	GR.ESYE43	Crete	Crete	6697802
GRC	GR.ESYE11	East Macedonia and Thrace	East Macedonia and Thrace	6697803
GRC	GR.ESYE21	Epirus	Epirus	6697804
GRC	GR.ESYE22	Ionian Islands	Ionian Islands	6697805
GRC	GR.736572	Mount Athos	Mount Athos	736572
GRC	GR.ESYE41	North Aegean	North Aegean	6697806
GRC	GR.ESYE25	Peloponnese	Peloponnese	6697807
GRC	GR.ESYE42	South Aegean	South Aegean	6697808
GRC	GR.ESYE14	Thessaly	Thessaly	6697809
GRC	GR.ESYE23	West Greece	West Greece	6697810
GRC	GR.ESYE13	West Macedonia	West Macedonia	6697811
GRD	GD.10	Carriacou and Petite Martinique	Carriacou and Petite Martinique	7303836
GRD	GD.01	Saint Andrew Parish	Saint Andrew Parish	3579938
GRD	GD.02	Saint David Parish	Saint David Parish	3579932
GRD	GD.03	Saint George Parish	Saint George Parish	3579926
GRD	GD.04	Saint John Parish	Saint John Parish	3579919
GRD	GD.05	Saint Mark Parish	Saint Mark Parish	3579913
GRD	GD.06	Saint Patrick Parish	Saint Patrick Parish	3579907
GRL	GL.11839537	Avannaata	Avannaata	11839537
GRL	GL.04	Kujalleq	Kujalleq	7602005
GRL	GL.11839534	Qeqertalik	Qeqertalik	11839534
GRL	GL.06	Qeqqata	Qeqqata	7602006
GRL	GL.07	Sermersooq	Sermersooq	7602007
GTM	GT.01	Alta Verapaz	Alta Verapaz	3599773
GTM	GT.02	Baja Verapaz	Baja Verapaz	3599602
GTM	GT.03	Chimaltenango	Chimaltenango	3598571
GTM	GT.04	Chiquimula	Chiquimula	3598464
GTM	GT.05	El Progreso	El Progreso	3596416
GTM	GT.06	Escuintla	Escuintla	3595802
GTM	GT.07	Guatemala	Guatemala	3595530
GTM	GT.08	Huehuetenango	Huehuetenango	3595415
GTM	GT.09	Izabal Department	Izabal Department	3595259
GTM	GT.10	Jalapa	Jalapa	3595236
GTM	GT.11	Jutiapa	Jutiapa	3595067
GTM	GT.12	Petén	Peten	3591410
GTM	GT.13	Quetzaltenango	Quetzaltenango	3590978
GTM	GT.14	Quiché	Quiche	3590964
GTM	GT.15	Retalhuleu	Retalhuleu	3590857
GTM	GT.16	Sacatepéquez	Sacatepequez	3590686
GTM	GT.17	San Marcos	San Marcos	3589801
GTM	GT.18	Santa Rosa Department	Santa Rosa Department	3589172
GTM	GT.19	Sololá	Solola	3588697
GTM	GT.20	Suchitepeque	Suchitepeque	3588668
GTM	GT.21	Totonicapán	Totonicapan	3588257
GTM	GT.22	Zacapa	Zacapa	3587586
GUF	GF.GF	Guyane	Guyane	6690605
GUM	GU.AH	Agana Heights	Agana Heights	4043524
GUM	GU.AT	Agat	Agat	4043725
GUM	GU.AS	Asan	Asan	4043691
GUM	GU.BA	Barrigada	Barrigada	4043885
GUM	GU.CP	Chalan Pago-Ordot	Chalan Pago-Ordot	4043614
GUM	GU.DD	Dededo	Dededo	4043877
GUM	GU.AN	Hagatna	Hagatna	4044019
GUM	GU.IN	Inarajan	Inarajan	4044041
GUM	GU.MA	Mangilao	Mangilao	4043416
GUM	GU.ME	Merizo	Merizo	4043396
GUM	GU.MT	Mongmong-Toto-Maite	Mongmong-Toto-Maite	4044148
GUM	GU.PI	Piti	Piti	4038478
GUM	GU.SR	Santa Rita	Santa Rita	4038555
GUM	GU.SJ	Sinajana	Sinajana	4038590
GUM	GU.TF	Talofofo	Talofofo	4038652
GUM	GU.TM	Tamuning	Tamuning	4038661
GUM	GU.UM	Umatac	Umatac	4038739
GUM	GU.YG	Yigo	Yigo	4038796
GUM	GU.YN	Yona	Yona	4038811
GUY	GY.10	Barima-Waini	Barima-Waini	3379515
GUY	GY.11	Cuyuni-Mazaruni	Cuyuni-Mazaruni	3379023
GUY	GY.12	Demerara-Mahaica	Demerara-Mahaica	3378950
GUY	GY.13	East Berbice-Corentyne	East Berbice-Corentyne	3378840
GUY	GY.14	Essequibo Islands-West Demerara	Essequibo Islands-West Demerara	3378741
GUY	GY.15	Mahaica-Berbice	Mahaica-Berbice	3377274
GUY	GY.16	Pomeroon-Supenaam	Pomeroon-Supenaam	3376407
GUY	GY.17	Potaro-Siparuni	Potaro-Siparuni	3376386
GUY	GY.18	Upper Demerara-Berbice	Upper Demerara-Berbice	3375469
GUY	GY.19	Upper Takutu-Upper Essequibo	Upper Takutu-Upper Essequibo	3375463
HKG	HK.HCW	Central and Western	Central and Western	7533598
HKG	HK.HEA	Eastern District	Eastern District	7533608
HKG	HK.NIS	Islands	Islands	1819708
HKG	HK.KKC	Kowloon City	Kowloon City	7533612
HKG	HK.NKT	Kwai Tsing District	Kwai Tsing District	7533615
HKG	HK.KKT	Kwun Tong District	Kwun Tong District	7533614
HKG	HK.NNO	North District	North District	7533617
HKG	HK.NSK	Sai Kung District	Sai Kung District	1819049
HKG	HK.NST	Sha Tin	Sha Tin	7533618
HKG	HK.KSS	Sham Shui Po District	Sham Shui Po District	7533611
HKG	HK.HSO	Southern District	Southern District	7533609
HKG	HK.NTP	Tai Po	Tai Po	1818672
HKG	HK.NTW	Tsuen Wan	Tsuen Wan	1818458
HKG	HK.NTM	Tuen Mun	Tuen Mun	7533616
HKG	HK.HWC	Wan Chai	Wan Chai	7533607
HKG	HK.KWT	Wong Tai Sin District	Wong Tai Sin District	7533613
HKG	HK.KYT	Yau Tsim Mong District	Yau Tsim Mong District	7533610
HKG	HK.NYL	Yuen Long	Yuen Long	1818224
HND	HN.01	Atlántida Department	Atlantida Department	3615027
HND	HN.11	Bay Islands	Bay Islands	3608814
HND	HN.02	Choluteca Department	Choluteca Department	3613527
HND	HN.03	Colón Department	Colon Department	3613358
HND	HN.04	Comayagua Department	Comayagua Department	3613319
HND	HN.05	Copán Department	Copan Department	3613229
HND	HN.06	Cortés Department	Cortes Department	3613140
HND	HN.07	El Paraíso Department	El Paraiso Department	3610942
HND	HN.08	Francisco Morazán Department	Francisco Morazan Department	3609672
HND	HN.09	Gracias a Dios Department	Gracias a Dios Department	3609583
HND	HN.10	Intibucá Department	Intibuca Department	3608833
HND	HN.12	La Paz Department	La Paz Department	3607251
HND	HN.13	Lempira Department	Lempira Department	3606066
HND	HN.14	Ocotepeque Department	Ocotepeque Department	3604318
HND	HN.15	Olancho Department	Olancho Department	3604249
HND	HN.16	Santa Bárbara Department	Santa Barbara Department	3601689
HND	HN.17	Valle Department	Valle Department	3600456
HND	HN.18	Yoro Department	Yoro Department	3600193
HRV	HR.01	Bjelovar-Bilogora	Bjelovar-Bilogora	3337511
HRV	HR.02	Brod-Posavina	Brod-Posavina	3337512
HRV	HR.10	County of Osijek-Baranja	County of Osijek-Baranja	3337522
HRV	HR.03	Dubrovnik-Neretva	Dubrovnik-Neretva	3337513
HRV	HR.04	Istria	Istria	3337514
HRV	HR.05	Karlovac	Karlovac	3337515
HRV	HR.06	Koprivnica-Križevci	Koprivnica-Krizevci	3337518
HRV	HR.07	Krapina-Zagorje	Krapina-Zagorje	3337519
HRV	HR.08	Lika-Senj	Lika-Senj	3337520
HRV	HR.09	Međimurje	Megimurje	3337521
HRV	HR.11	Požega-Slavonia	Pozega-Slavonia	3337523
HRV	HR.12	Primorje-Gorski Kotar	Primorje-Gorski Kotar	3337524
HRV	HR.14	Sisak-Moslavina	Sisak-Moslavina	3337526
HRV	HR.15	Split-Dalmatia	Split-Dalmatia	3337527
HRV	HR.16	Varaždin	Varazdin	3337528
HRV	HR.17	Virovitica-Podravina	Virovitica-Podravina	3337533
HRV	HR.18	Vukovar-Srijem	Vukovar-Srijem	3337529
HRV	HR.19	Zadar	Zadar	3337530
HRV	HR.21	Zagreb	Zagreb	3337532
HRV	HR.20	Zagreb County	Zagreb County	3337531
HRV	HR.13	Šibenik-Knin	Sibenik-Knin	3337525
HTI	HT.06	Artibonite	Artibonite	3731053
HTI	HT.07	Centre	Centre	3728069
HTI	HT.14	Grand'Anse	Grand'Anse	3724613
HTI	HT.15	Nippes	Nippes	7115999
HTI	HT.09	Nord	Nord	3719543
HTI	HT.10	Nord-Est	Nord-Est	3719540
HTI	HT.03	Nord-Ouest	Nord-Ouest	3719536
HTI	HT.11	Ouest	Ouest	3719432
HTI	HT.12	Sud	Sud	3716952
HTI	HT.13	Sud-Est	Sud-Est	3716950
HUN	HU.02	Baranya	Baranya	3055399
HUN	HU.03	Bekes County	Bekes County	722433
HUN	HU.04	Borsod-Abaúj-Zemplén	Borsod-Abauj-Zemplen	722064
HUN	HU.05	Budapest	Budapest	3054638
HUN	HU.01	Bács-Kiskun	Bacs-Kiskun	3055744
HUN	HU.06	Csongrád	Csongrad	721589
HUN	HU.08	Fejér	Fejer	3053028
HUN	HU.09	Győr-Moson-Sopron	Gyor-Moson-Sopron	3051977
HUN	HU.10	Hajdú-Bihar	Hajdu-Bihar	720293
HUN	HU.11	Heves County	Heves County	720002
HUN	HU.20	Jász-Nagykun-Szolnok	Jasz-Nagykun-Szolnok	719637
HUN	HU.12	Komárom-Esztergom	Komarom-Esztergom	3049518
HUN	HU.14	Nógrád	Nograd	3047348
HUN	HU.16	Pest County	Pest County	3046431
HUN	HU.17	Somogy County	Somogy County	3045226
HUN	HU.18	Szabolcs-Szatmár-Bereg	Szabolcs-Szatmar-Bereg	715593
HUN	HU.21	Tolna County	Tolna County	3043845
HUN	HU.22	Vas County	Vas County	3043047
HUN	HU.23	Veszprém	Veszprem	3042925
HUN	HU.24	Zala County	Zala County	3042613
IDN	ID.01	Aceh	Aceh	1215638
IDN	ID.02	Bali	Bali	1650535
IDN	ID.35	Bangka–Belitung Islands	Bangka-Belitung Islands	1923047
IDN	ID.33	Banten	Banten	1923045
IDN	ID.03	Bengkulu	Bengkulu	1649147
IDN	ID.07	Central Java	Central Java	1642669
IDN	ID.13	Central Kalimantan	Central Kalimantan	1641898
IDN	ID.PT	Central Papua	Central Papua	12503511
IDN	ID.21	Central Sulawesi	Central Sulawesi	1626231
IDN	ID.08	East Java	East Java	1642668
IDN	ID.14	East Kalimantan	East Kalimantan	1641897
IDN	ID.18	East Nusa Tenggara	East Nusa Tenggara	1633791
IDN	ID.34	Gorontalo	Gorontalo	1923046
IDN	ID.PE	Highland Papua	Highland Papua	12503512
IDN	ID.04	Jakarta	Jakarta	1642907
IDN	ID.05	Jambi	Jambi	1642856
IDN	ID.15	Lampung	Lampung	1638535
IDN	ID.28	Maluku	Maluku	1636627
IDN	ID.42	North Kalimantan	North Kalimantan	8604684
IDN	ID.29	North Maluku	North Maluku	1958070
IDN	ID.31	North Sulawesi	North Sulawesi	1626229
IDN	ID.26	North Sumatra	North Sumatra	1213642
IDN	ID.36	Papua	Papua	1643012
IDN	ID.37	Riau	Riau	1629652
IDN	ID.40	Riau Islands	Riau Islands	1996551
IDN	ID.12	South Kalimantan	South Kalimantan	1641899
IDN	ID.PS	South Papua	South Papua	12503513
IDN	ID.38	South Sulawesi	South Sulawesi	1626232
IDN	ID.32	South Sumatra	South Sumatra	1626196
IDN	ID.22	Southeast Sulawesi	Southeast Sulawesi	1626230
IDN	ID.PD	Southwest Papua	Southwest Papua	12503510
IDN	ID.30	West Java	West Java	1642672
IDN	ID.11	West Kalimantan	West Kalimantan	1641900
IDN	ID.17	West Nusa Tenggara	West Nusa Tenggara	1633792
IDN	ID.39	West Papua	West Papua	1996549
IDN	ID.41	West Sulawesi	West Sulawesi	1996550
IDN	ID.24	West Sumatra	West Sumatra	1626197
IDN	ID.10	Yogyakarta	Yogyakarta	1621176
IMN	IM.9782164	Andreas	Andreas	9782164
IMN	IM.9782165	Arbory	Arbory	9782165
IMN	IM.9782166	Ballaugh	Ballaugh	9782166
IMN	IM.9782167	Braddan	Braddan	9782167
IMN	IM.9782168	Bride	Bride	9782168
IMN	IM.9782169	Castletown	Castletown	9782169
IMN	IM.9782170	Douglas	Douglas	9782170
IMN	IM.9782171	German	German	9782171
IMN	IM.9782172	Jurby	Jurby	9782172
IMN	IM.9782173	Laxey	Laxey	9782173
IMN	IM.9782176	Lezayre	Lezayre	9782176
IMN	IM.9782180	Lonan	Lonan	9782180
IMN	IM.9782182	Malew	Malew	9782182
IMN	IM.9782183	Marown	Marown	9782183
IMN	IM.9782184	Maughold	Maughold	9782184
IMN	IM.9782185	Michael	Michael	9782185
IMN	IM.9782186	Onchan	Onchan	9782186
IMN	IM.9782187	Patrick	Patrick	9782187
IMN	IM.9782188	Peel	Peel	9782188
IMN	IM.9782189	Port Erin	Port Erin	9782189
IMN	IM.9782190	Port St Mary	Port St Mary	9782190
IMN	IM.9782191	Ramsey	Ramsey	9782191
IMN	IM.9782192	Rushen	Rushen	9782192
IMN	IM.9782193	Santon	Santon	9782193
IND	IN.01	Andaman and Nicobar	Andaman and Nicobar	1278647
IND	IN.02	Andhra Pradesh	Andhra Pradesh	1278629
IND	IN.30	Arunachal Pradesh	Arunachal Pradesh	1278341
IND	IN.03	Assam	Assam	1278253
IND	IN.34	Bihar	Bihar	1275715
IND	IN.05	Chandigarh	Chandigarh	1274744
IND	IN.37	Chhattisgarh	Chhattisgarh	1444364
IND	IN.52	Dadra and Nagar Haveli and Daman and Diu	Dadra and Nagar Haveli and Daman and Diu	12165662
IND	IN.07	Delhi	Delhi	1273293
IND	IN.33	Goa	Goa	1271157
IND	IN.09	Gujarat	Gujarat	1270770
IND	IN.10	Haryana	Haryana	1270260
IND	IN.11	Himachal Pradesh	Himachal Pradesh	1270101
IND	IN.12	Jammu and Kashmir	Jammu and Kashmir	1269320
IND	IN.38	Jharkhand	Jharkhand	1444365
IND	IN.19	Karnataka	Karnataka	1267701
IND	IN.13	Kerala	Kerala	1267254
IND	IN.41	Ladakh	Ladakh	12096464
IND	IN.14	Lakshadweep	Lakshadweep	1265206
IND	IN.35	Madhya Pradesh	Madhya Pradesh	1264542
IND	IN.16	Maharashtra	Maharashtra	1264418
IND	IN.17	Manipur	Manipur	1263706
IND	IN.18	Meghalaya	Meghalaya	1263207
IND	IN.31	Mizoram	Mizoram	1262963
IND	IN.20	Nagaland	Nagaland	1262271
IND	IN.21	Odisha	Odisha	1261029
IND	IN.22	Puducherry	Puducherry	1259424
IND	IN.23	Punjab	Punjab	1259223
IND	IN.24	Rajasthan	Rajasthan	1258899
IND	IN.29	Sikkim	Sikkim	1256312
IND	IN.25	Tamil Nadu	Tamil Nadu	1255053
IND	IN.40	Telangana	Telangana	1254788
IND	IN.26	Tripura	Tripura	1254169
IND	IN.36	Uttar Pradesh	Uttar Pradesh	1253626
IND	IN.39	Uttarakhand	Uttarakhand	1444366
IND	IN.28	West Bengal	West Bengal	1252881
IRL	IE.C	Connacht	Connacht	7521313
IRL	IE.L	Leinster	Leinster	7521314
IRL	IE.M	Munster	Munster	7521315
IRL	IE.U	Ulster	Ulster	7521316
IRN	IR.44	Alborz Province	Alborz Province	7648907
IRN	IR.32	Ardabil Province	Ardabil Province	413931
IRN	IR.22	Bushehr	Bushehr	139816
IRN	IR.03	Chaharmahal and Bakhtiari	Chaharmahal and Bakhtiari	139677
IRN	IR.33	East Azerbaijan	East Azerbaijan	142549
IRN	IR.07	Fars	Fars	134766
IRN	IR.08	Gilan Province	Gilan Province	133349
IRN	IR.37	Golestan	Golestan	443792
IRN	IR.09	Hamadan Province	Hamadan Province	132142
IRN	IR.11	Hormozgan	Hormozgan	131222
IRN	IR.10	Ilam Province	Ilam Province	130801
IRN	IR.28	Isfahan	Isfahan	418862
IRN	IR.29	Kerman	Kerman	128231
IRN	IR.13	Kermanshah Province	Kermanshah Province	128222
IRN	IR.15	Khuzestan	Khuzestan	127082
IRN	IR.05	Kohgiluyeh and Boyer-Ahmad	Kohgiluyeh and Boyer-Ahmad	126878
IRN	IR.16	Kurdistan Province	Kurdistan Province	126584
IRN	IR.23	Lorestan Province	Lorestan Province	125605
IRN	IR.34	Markazi	Markazi	124763
IRN	IR.35	Māzandarān	Mazandaran	124544
IRN	IR.43	North Khorasan	North Khorasan	6201376
IRN	IR.38	Qazvin Province	Qazvin Province	443793
IRN	IR.39	Qom Province	Qom Province	443794
IRN	IR.42	Razavi Khorasan	Razavi Khorasan	6201375
IRN	IR.25	Semnan	Semnan	116401
IRN	IR.04	Sistan and Baluchestan	Sistan and Baluchestan	1159456
IRN	IR.41	South Khorasan Province	South Khorasan Province	6201374
IRN	IR.26	Tehran	Tehran	110791
IRN	IR.01	West Azerbaijan	West Azerbaijan	142550
IRN	IR.40	Yazd Province	Yazd Province	111821
IRN	IR.36	Zanjan	Zanjan	111452
IRQ	IQ.04	Al-Qadisiyah	Al-Qadisiyah	99022
IRQ	IQ.01	Anbar	Anbar	99592
IRQ	IQ.06	Babil	Babil	98227
IRQ	IQ.07	Baghdad	Baghdad	98180
IRQ	IQ.02	Basra	Basra	89341
IRQ	IQ.09	Dhi Qar	Dhi Qar	97019
IRQ	IQ.10	Diyala	Diyala	96965
IRQ	IQ.08	Duhok	Duhok	97270
IRQ	IQ.11	Erbil	Erbil	95445
IRQ	IQ.19	Halabja	Halabja	12218240
IRQ	IQ.12	Karbala	Karbala	94823
IRQ	IQ.13	Kirkuk	Kirkuk	98410
IRQ	IQ.14	Maysan	Maysan	93540
IRQ	IQ.03	Muthanna	Muthanna	99032
IRQ	IQ.17	Najaf	Najaf	98862
IRQ	IQ.15	Nineveh	Nineveh	92877
IRQ	IQ.18	Salah ad Din	Salah ad Din	91695
IRQ	IQ.05	Sulaymaniyah	Sulaymaniyah	98465
IRQ	IQ.16	Wasit	Wasit	89693
ISL	IS.39	Capital Region	Capital Region	3426182
ISL	IS.38	East	East	3337405
ISL	IS.40	Northeast	Northeast	3337404
ISL	IS.41	Northwest	Northwest	3337403
ISL	IS.42	South	South	3337406
ISL	IS.43	Southern Peninsula	Southern Peninsula	3426183
ISL	IS.45	West	West	3426184
ISL	IS.44	Westfjords	Westfjords	3426185
ISR	IL.02	Central District	Central District	294904
ISR	IL.04	Haifa	Haifa	294800
ISR	IL.06	Jerusalem	Jerusalem	293198
ISR	IL.WE	Judea and Samaria Area	Judea and Samaria Area	11821181
ISR	IL.03	Northern District	Northern District	294824
ISR	IL.01	Southern District	Southern District	294952
ISR	IL.05	Tel Aviv	Tel Aviv	293396
ITA	IT.01	Abruzzo	Abruzzo	3183560
ITA	IT.19	Aosta Valley	Aosta Valley	3164857
ITA	IT.13	Apulia	Apulia	3169778
ITA	IT.02	Basilicate	Basilicate	3182306
ITA	IT.03	Calabria	Calabria	2525468
ITA	IT.04	Campania	Campania	3181042
ITA	IT.05	Emilia-Romagna	Emilia-Romagna	3177401
ITA	IT.06	Friuli Venezia Giulia	Friuli Venezia Giulia	3176525
ITA	IT.07	Lazio	Lazio	3174976
ITA	IT.08	Liguria	Liguria	3174725
ITA	IT.09	Lombardy	Lombardy	3174618
ITA	IT.11	Molise	Molise	3173222
ITA	IT.12	Piedmont	Piedmont	3170831
ITA	IT.14	Sardinia	Sardinia	2523228
ITA	IT.15	Sicily	Sicily	2523119
ITA	IT.10	The Marches	The Marches	3174004
ITA	IT.17	Trentino-Alto Adige	Trentino-Alto Adige	3165244
ITA	IT.16	Tuscany	Tuscany	3165361
ITA	IT.18	Umbria	Umbria	3165048
ITA	IT.20	Veneto	Veneto	3164604
JAM	JM.01	Clarendon	Clarendon	3490952
JAM	JM.02	Hanover	Hanover	3490145
JAM	JM.17	Kingston	Kingston	3489853
JAM	JM.04	Manchester	Manchester	3489586
JAM	JM.07	Portland Parish	Portland Parish	3488997
JAM	JM.08	Saint Andrew Parish	Saint Andrew Parish	3488716
JAM	JM.09	Saint Ann Parish	Saint Ann Parish	3488715
JAM	JM.10	Saint Catherine Parish	Saint Catherine Parish	3488711
JAM	JM.12	Saint James Parish	Saint James Parish	3488700
JAM	JM.13	Saint Mary Parish	Saint Mary Parish	3488693
JAM	JM.14	Saint Thomas Parish	Saint Thomas Parish	3488688
JAM	JM.11	St. Elizabeth	St. Elizabeth	3488708
JAM	JM.15	Trelawny Parish	Trelawny Parish	3488222
JAM	JM.16	Westmoreland	Westmoreland	3488081
JEY	JE.3237203	Grouville	Grouville	3237203
JEY	JE.3237072	St Clement	St Clement	3237072
JEY	JE.3237864	St Helier	St Helier	3237864
JEY	JE.3237497	St John	St John	3237497
JEY	JE.3237214	St Lawrence	St Lawrence	3237214
JEY	JE.3237716	St Martîn	St Martin	3237716
JEY	JE.3237212	St Mary	St Mary	3237212
JEY	JE.3237229	St Ouen	St Ouen	3237229
JEY	JE.3237221	St Peter	St Peter	3237221
JEY	JE.3237073	St Saviour	St Saviour	3237073
JEY	JE.3237200	St. Brelade	St. Brelade	3237200
JEY	JE.3237530	Trinity	Trinity	3237530
JOR	JO.20	Ajloun	Ajloun	443120
JOR	JO.16	Amman	Amman	250439
JOR	JO.21	Aqaba	Aqaba	443122
JOR	JO.02	Balqa	Balqa	250751
